40713,51039,Dog any,639,67
40714,98171,Remain,472,14
40715,7422,Employee,530,66
40716,60586,Management,513,98
40717,29501,Cup brother,700,83
40718,17256,Sea,976,82
40719,13458,Exactly,792,39
40720,10846,Likely any,918,85
40721,71623,Story,581,85
40722,66740,Keep,569,34
40723,80289,Of instead,740,54
40724,84159,Consumer,697,39
40725,42961,Drug how,509,37
40726,53033,Wall case,106,56
40727,10247,Notice,369,56
40728,189,Large,922,39
40729,16509,Simple,180,75
40730,75910,Real rest,853,62
40731,26480,Kid land,177,36
40732,95938,Actually,972,11
40733,23375,Ability,771,82
40734,47321,Win too,871,49
40735,34301,Almost cold,939,23
40736,312,Two western,247,40
40737,77147,Clearly,996,65
40738,66409,East talk,178,28
40739,79437,Language,376,67
40740,49683,Could bad,409,89
40741,19402,Break best,308,26
40742,2203,Including,203,25
40743,19199,Card write,988,43
40744,67452,Beautiful,628,99
40745,8940,Night base,548,64
40746,72526,Long us,555,89
40747,96476,Control,116,78
40748,55949,Find him,754,18
40749,65772,Floor,224,47
40750,27292,Arrive,800,34
40751,20551,Road along,769,5
40752,47976,Trade me,813,71
40753,97314,Prepare,314,64
40754,86850,Have,685,39
40755,49148,Rate note,817,56
40756,44450,Raise,738,85
40757,92512,Month,637,91
40758,70864,Pretty,298,3
40759,49865,Whose,585,5
40760,41071,Enter,229,68
40761,68328,Onto car,836,98
40762,34764,Step speech,140,82
40763,97062,Me speak,822,83
40764,48132,Per,177,27
40765,45938,Wall turn,366,68
40766,40900,Make talk,896,19
40767,97766,Reach fall,750,75
40768,59181,Huge around,928,14
40769,62996,Theory,736,8
40770,93403,Rise range,703,9
40771,85058,Smile base,551,55
40772,76888,Expert,363,12
40773,51410,Factor,238,33
40774,62963,Clear both,230,67
40775,90797,Late enough,494,47
40776,76192,Whom hair,894,49
40777,47517,General,443,83
40778,21274,Ability,437,30
40779,24359,Little use,922,84
40780,95957,Issue,601,22
40781,52854,Control,793,18
40782,64732,Technology,265,13
40783,31661,Them model,198,13
40784,58859,Term second,808,70
40785,88694,Culture,914,63
40786,77505,Fish,202,42
40787,89005,Message,553,46
40788,75889,Office,467,47
40789,82302,Author,255,87
40790,70129,Capital,340,80
40791,57946,Include,158,60
40792,30029,Consumer,474,90
40793,11939,Item hope,199,40
40794,46217,Course,221,33
40795,69951,This my,637,54
40796,40418,Oil threat,238,30
40797,29718,Way,869,3
40798,84619,Ground us,316,65
40799,35440,Machine,927,23
40800,45457,Church,495,16
40801,63298,Girl happy,214,96
40802,92078,Yet,735,26
40803,48958,Really,491,10
40804,61437,Five,490,48
40805,71247,Our leave,320,81
40806,78035,Hard him,840,88
40807,46253,Close,384,61
40808,40189,Trade,411,25
40809,28671,Young,814,66
40810,62513,Where,543,46
40811,34966,Scene able,702,4
40812,18695,Good sign,608,46
40813,97316,Worry coach,730,99
40814,21762,Meeting,328,55
40815,18430,Begin black,146,13
40816,1147,Chance why,712,9
40817,1659,Quality kid,331,87
40818,61925,Kind,572,71
40819,69359,Candidate,962,19
40820,30749,Time,163,21
40821,32539,Usually,155,11
40822,9472,Return way,146,60
40823,95417,Drug,557,33
40824,38569,Near this,272,92
40825,84857,Ask process,719,98
40826,97342,Live always,167,4
40827,3637,Hard also,717,12
40828,47636,Short,443,64
40829,51328,Child,506,87
40830,3298,Discover,627,18
40831,23942,Second,676,52
40832,40068,Add amount,963,27
40833,42163,Region turn,989,35
40834,72398,Window,424,66
40835,25336,Outside,318,9
40836,10112,End concern,229,71
40837,91054,Sure,248,42
40838,43466,Born,993,66
40839,41656,Difficult,298,89
40840,3164,Cover go,994,16
40841,74436,Couple,950,91
40842,31431,State seven,526,70
40843,15900,Charge race,545,100
40844,59973,Best,930,67
40845,69278,Change,147,87
40846,83368,Top push,904,19
40847,50361,School,689,65
40848,49535,Others,451,75
40849,88348,Build enter,938,38
40850,99370,Serve,161,10
40851,64766,War source,894,1
40852,61994,Trouble,446,39
40853,90070,Mission,411,75
40854,45859,Color room,899,37
40855,75301,Provide,303,91
40856,28443,Friend,761,55
40857,48452,Remember,409,9
40858,83784,Manage,240,47
40859,82894,Soldier,665,41
40860,52155,Certain,452,29
40861,60823,Culture,548,12
40862,12605,So,334,80
40863,48048,Bed,678,22
40864,3225,Thought,915,87
40865,6261,Ten summer,516,100
40866,71136,Purpose ago,524,1
40867,89702,Happen,519,78
40868,22591,Ask toward,302,75
40869,7519,Situation,652,44
40870,52490,Beautiful,914,45
40871,39929,Address may,955,99
40872,97952,Bed green,965,42
40873,76033,Building,663,87
40874,64241,Material,814,89
40875,60616,Great bit,268,32
40876,56359,Impact,645,98
40877,8654,Despite,252,84
40878,28861,Seem yet,211,29
40879,99560,Bar turn,459,67
40880,10321,Before,305,9
40881,67287,Popular,358,65
40882,18527,Finish help,593,38
40883,83904,Success,163,52
40884,4857,Its up,205,42
40885,87458,Capital,450,50
40886,79198,Father,419,33
40887,66039,Which item,456,96
40888,15222,Go,482,87
40889,65592,Decision,572,58
40890,12751,White rule,942,2
40891,47270,City effect,273,76
40892,55606,Information,997,85
40893,65596,Early,463,61
40894,34082,Product,842,6
40895,59358,Voice know,480,67
40896,96648,Baby each,932,31
40897,15472,All again,486,58
40898,42346,Method,610,44
40899,20511,Cover firm,365,54
40900,7904,Discover,276,29
40901,31408,Wife my,853,75
40902,56085,Morning,377,40
40903,87946,Similar,530,97
40904,86027,Reality,453,12
40905,27920,Mind left,150,38
40906,83464,Entire seem,161,73
40907,2561,Despite,651,47
40908,86600,Challenge,354,6
40909,82634,Training,241,69
40910,43647,Small,709,53
40911,15291,Often,765,19
40912,59557,Race,469,5
40913,56187,His dream,396,17
40914,23905,Get support,176,44
40915,77978,Leave about,647,13
40916,57679,Today,704,70
40917,17182,Test,871,95
40918,59146,Assume,759,58
40919,49212,President,202,87
40920,5963,Throughout,630,92
40921,91045,What,236,57
40922,84583,Learn,630,63
40923,68079,Picture,945,99
40924,92771,Heart tough,107,33
40925,28594,Network,320,51
40926,48596,Myself,863,84
40927,19044,View,294,87
40928,68653,Control,887,77
40929,16746,Think,446,16
40930,14743,Everybody,976,18
40931,32281,National,875,81
40932,39993,Build,578,68
40933,32014,Yard friend,448,4
40934,80477,Dream,697,74
40935,53917,After,177,52
40936,75958,Stock,684,46
40937,54143,Language,398,73
40938,54258,Measure,822,82
40939,53901,Reduce,813,20
40940,99587,Decade land,363,54
40941,24105,Condition,730,82
40942,19689,Road,342,96
40943,27293,Group,962,13
40944,63042,Rest bill,601,9
40945,62297,Ten style,189,20
40946,87944,East would,913,98
40947,35114,Report,944,68
40948,98952,Require,561,24
40949,72475,Thought,676,58
40950,1838,Speech,979,93
40951,83162,Center with,373,77
40952,10418,Special,479,73
40953,84885,Remain,743,70
40954,32863,Hope get,270,93
40955,61062,Safe left,190,7
40956,89816,Detail note,487,45
40957,23495,Some action,320,54
40958,77007,Indeed,803,8
40959,939,Ahead,630,24
40960,57736,Fine,235,77
40961,88988,Method,968,68
40962,68038,Source type,539,95
40963,67221,Sound,943,83
40964,67291,Consumer,173,86
40965,98374,More after,362,12
40966,71009,I guy very,872,73
40967,96678,Entire nor,983,68
40968,29277,Author none,735,46
40969,47803,This pretty,177,41
40970,26691,Yeah read,192,49
40971,90582,Senior,651,74
40972,86598,Similar,699,72
40973,90225,Soon born,130,87
40974,83079,Available,204,54
40975,57099,Can final,855,5
40976,71793,Mr high,998,2
40977,99907,Everybody,720,34
40978,18644,Behavior,996,2
40979,44302,Sport soon,223,77
40980,55679,Support,533,27
40981,9515,Style,262,9
40982,92169,Goal,250,75
40983,49397,Memory,501,49
40984,86664,From else,306,40
40985,57202,Amount,895,11
40986,83443,Wide,362,9
40987,72954,Door party,626,72
40988,78030,Point move,513,37
40989,47646,See result,642,79
40990,98990,Street,913,56
40991,62312,Story,459,10
40992,68402,Expert role,501,77
40993,1759,Road place,890,62
40994,88518,From ahead,509,20
40995,29124,Former,890,57
40996,94201,Of speech,266,5
40997,41835,Institution,299,46
40998,40602,Citizen,981,12
40999,33053,Smile,572,28
41000,58478,Just,373,64
41001,42388,Will likely,923,28
41002,27260,Left,838,24
41003,16964,Rest third,860,86
41004,86137,Way billion,641,32
41005,30553,Small,583,18
41006,9635,Shoulder,444,8
41007,85295,Although TV,129,3
41008,28128,Mission,456,72
41009,77304,So thing,953,4
41010,11048,Member team,829,54
41011,18596,Laugh eight,289,93
41012,7669,Woman team,229,96
41013,91835,Science,443,43
41014,89945,Question,498,38
41015,8890,Audience,974,92
41016,67284,Democratic,795,66
41017,52793,Hope radio,825,26
41018,46918,Allow Mrs,326,57
41019,47830,Behind name,571,98
41020,87077,Response,467,88
41021,19004,Establish,277,25
41022,7927,Fear yard,992,37
41023,53758,Production,153,14
41024,3270,Skin follow,476,25
41025,55118,Like enjoy,494,38
41026,47862,Seek,941,99
41027,9713,His deep,894,31
41028,21239,Stop black,302,95
41029,770,Tonight,455,49
41030,55886,Happen,695,3
41031,60861,Particular,559,57
41032,231,Where near,413,67
41033,56264,Participant,554,89
41034,29524,Minute her,286,67
41035,17632,Sea star,358,39
41036,50894,Reveal from,559,54
41037,1354,Reflect,662,84
41038,91820,Chair,577,94
41039,66514,Executive,622,17
41040,84510,Market,452,95
41041,58369,Reason our,384,38
41042,8418,Child,400,95
41043,51182,Protect,457,27
41044,12345,How theory,939,27
41045,86626,Begin,580,4
41046,20389,Help chair,412,22
41047,52357,Expert none,129,74
41048,9455,Least,491,85
41049,27072,Product,609,90
41050,37771,Study of,472,96
41051,57750,Radio,340,69
41052,2726,Such hotel,742,43
41053,29125,Catch nice,518,67
41054,99895,Describe,974,56
41055,56378,Add street,875,99
41056,36488,Relate,314,50
41057,60057,You city,128,96
41058,71321,Thing like,836,58
41059,82141,Follow,339,11
41060,59239,Poor beat,465,63
41061,86738,Be poor,328,83
41062,58919,Remember of,354,20
41063,80779,High course,207,57
41064,54129,Hear note,604,46
41065,57675,Do agency,180,80
41066,39941,Suffer,598,93
41067,78821,Next heart,870,76
41068,26781,Six,818,23
41069,17046,Office,696,91
41070,82809,Recently,621,100
41071,75255,Theory,558,78
41072,69218,Claim,896,78
41073,34978,Recognize,127,37
41074,58453,Away both,985,81
41075,49521,Door a,651,90
41076,2767,Mrs,785,63
41077,82451,Figure down,232,30
41078,82703,Attention,432,37
41079,71813,Plan ten,640,56
41080,83346,Land open,300,50
41081,18162,From score,767,82
41082,36799,Paper sure,236,34
41083,38710,Choose none,799,25
41084,20500,Than three,284,20
41085,90436,Among,695,77
41086,63123,Through,473,10
41087,11733,Far thought,396,47
41088,48993,Board,309,89
41089,21390,Which work,472,24
41090,50885,Follow,343,85
41091,52758,Reason,332,41
41092,16638,After,544,26
41093,39997,Chair five,197,98
41094,15182,Establish,924,76
41095,92225,Alone when,198,68
41096,11577,Industry,385,36
41097,50004,Whole Mrs,467,71
41098,33917,Item cut,765,31
41099,63412,Second,762,15
41100,4264,Sometimes,877,75
41101,25917,Ball recent,348,49
41102,43144,Table,163,18
41103,63110,Religious,628,80
41104,54440,Should be,379,39
41105,57573,Side table,327,39
41106,2949,About woman,720,92
41107,65091,Field so,353,62
41108,95892,Writer,386,26
41109,90782,Arm action,754,30
41110,80220,On shoulder,713,46
41111,88668,Sound,891,71
41112,89767,Different,728,92
41113,30296,Live any,884,4
41114,21592,Detail,549,94
41115,2761,Become,869,17
41116,68823,Can simple,925,48
41117,67920,Sister own,299,2
41118,13262,Baby world,556,89
41119,84391,Mention,349,61
41120,81832,It,122,92
41121,39497,Design,662,83
41122,75026,Receive,184,87
41123,41423,Occur fill,144,48
41124,83393,Other,849,66
41125,64402,Provide but,573,98
41126,20410,Up brother,431,59
41127,15591,Would,107,24
41128,40800,Stand,323,3
41129,77942,Sure show,922,82
41130,43307,Great,915,37
41131,54390,Human,467,59
41132,82414,Show,437,73
41133,13317,Law class,423,69
41134,24179,Subject can,634,57
41135,42705,Many down,174,57
41136,45404,Mind image,369,82
41137,53846,Political,626,54
41138,82237,Mrs I item,199,5
41139,98133,Scientist,784,73
41140,45455,Politics,137,6
41141,78922,Toward,203,79
41142,29093,Reason day,838,15
41143,91226,Fly recent,625,90
41144,50312,Cost land,412,35
41145,15030,Outside,394,93
41146,92634,Baby serve,816,4
41147,17194,Tell as,753,13
41148,15999,Point,907,94
41149,24592,System wife,530,4
41150,80898,Final less,180,55
41151,92597,Audience,974,71
41152,53881,Glass tough,242,47
41153,98354,Ask three,483,32
41154,32418,College,221,87
41155,14514,Edge blue,387,44
41156,93349,Course,1001,80
41157,82402,Section,519,31
41158,10058,More,923,72
41159,74207,Source firm,111,98
41160,26977,Series,158,74
41161,27115,Family show,371,9
41162,82242,Build may,845,38
41163,79208,Turn design,749,7
41164,81724,Chance,337,35
41165,26493,Instead,232,37
41166,41534,Language,791,50
41167,4543,Chance,725,35
41168,45582,Pressure,433,59
41169,17320,Leg my me,484,80
41170,36733,Garden hot,682,68
41171,28706,Cell,920,62
41172,59857,Fine,361,93
41173,44133,Forget,350,13
41174,5976,Professor,918,57
41175,18018,Industry,360,99
41176,55216,Realize,328,77
41177,54030,Between,610,75
41178,45106,Grow every,295,79
41179,5247,And senior,563,69
41180,18214,Along money,738,98
41181,84640,Into,150,55
41182,15679,Scene bill,555,29
41183,28521,Memory,117,97
41184,10872,Establish,566,74
41185,98262,My success,717,43
41186,87391,Mind late,958,52
41187,82311,Republican,564,99
41188,94390,Out series,442,7
41189,70669,Newspaper,676,49
41190,99817,Mouth sit,815,14
41191,44810,Check style,497,82
41192,36066,Deep event,408,35
41193,80931,System,213,40
41194,36075,Republican,265,32
41195,42663,Never stage,670,78
41196,40180,Individual,208,17
41197,95657,Since high,392,86
41198,6521,Different,736,86
41199,76993,Move detail,192,96
41200,32177,Others,391,41
41201,10856,Reveal,799,97
41202,20848,Including,578,76
41203,16746,Grow,416,41
41204,68142,Campaign,434,23
41205,93294,Director,113,9
41206,27847,Hold half,876,45
41207,10363,Dark other,109,77
41208,97224,Grow,206,11
41209,20828,Think,441,51
41210,11577,Song thank,283,67
41211,10787,Exactly,761,57
41212,98449,Kind thus,688,78
41213,53200,System man,397,62
41214,93067,Save gas,231,74
41215,69605,Support,444,49
41216,33201,Research,171,22
41217,26635,Political,672,74
41218,36058,Nothing fly,665,63
41219,14537,Best,673,24
41220,24647,All social,925,2
41221,44999,Fly another,428,58
41222,70686,By city,681,20
41223,78115,Gas there,984,15
41224,36835,Generation,994,59
41225,54426,Call phone,498,35
41226,63,Subject,737,56
41227,33346,Seat use,438,30
41228,24038,Without,772,16
41229,58270,Brother or,462,87
41230,74555,Language,996,64
41231,89217,Commercial,934,86
41232,24996,Citizen,966,39
41233,52560,Information,905,12
41234,91885,Smile last,443,15
41235,10604,Ability,200,63
41236,80948,Order whom,795,57
41237,44441,Second,251,86
41238,69673,Congress,376,63
41239,20193,Price,789,27
41240,87865,Capital,810,48
41241,9983,Really,652,44
41242,13128,Reach scene,284,97
41243,43781,Energy feel,805,91
41244,38050,Source sell,371,91
41245,5760,Compare,553,84
41246,2570,Real sure,459,1
41247,30669,Describe,387,97
41248,18884,Price,549,3
41249,21830,Build be,434,38
41250,26704,Probably,579,18
41251,12089,Middle so,143,56
41252,16263,Meeting,590,3
41253,35733,Old out,814,74
41254,58896,Hundred,497,46
41255,36751,Later,595,40
41256,51326,Weight live,622,21
41257,35006,Today only,405,91
41258,93677,Create all,715,75
41259,2785,Bed,703,85
41260,83521,Meeting,567,44
41261,28162,One,402,14
41262,46265,Month,949,6
41263,87125,Win letter,270,71
41264,4085,Memory,893,59
41265,98056,Military,764,95
41266,10067,Choose,528,38
41267,90009,Later know,409,41
41268,70478,Respond,350,46
41269,35827,Upon,414,48
41270,18377,Effort,279,25
41271,3413,Return,858,87
41272,91427,Our PM all,956,43
41273,40313,Include,461,70
41274,12264,To prove,696,19
41275,63718,Ago new,343,46
41276,71009,Reality,719,40
41277,94550,Ten reality,126,15
41278,13215,Ever easy,573,90
41279,56135,Piece,221,27
41280,63464,White deal,206,32
41281,76286,Financial,807,67
41282,94814,Science,688,62
41283,36071,Begin live,952,52
41284,79763,Them first,447,20
41285,65134,Serious,353,56
41286,78429,Quite eye,159,62
41287,5723,Else too,499,31
41288,14800,Improve,916,86
41289,38902,Hand kind,165,70
41290,46492,Take,773,57
41291,97882,Director,274,100
41292,88154,Thing,614,53
41293,51963,Education,790,55
41294,28901,Region,355,64
41295,62123,You anyone,901,8
41296,48699,Total keep,627,49
41297,58796,Young boy,295,47
41298,20612,Oil,162,18
41299,24403,Watch pass,760,71
41300,14365,Example,658,13
41301,97604,Short ask,300,75
41302,15240,Be quality,349,39
41303,25182,Kid theory,815,87
41304,77005,Road ready,711,52
41305,21679,Truth still,731,38
41306,71375,Same low,963,17
41307,94690,Cost serve,578,22
41308,56893,Tend every,549,95
41309,22034,Its program,254,55
41310,2421,Radio hotel,957,97
41311,10756,Low expect,746,52
41312,93517,Meeting,923,84
41313,43735,Ground Mr,139,96
41314,64892,Food nor,586,52
41315,67442,Make human,156,62
41316,4743,Accept,822,94
41317,73738,Office,751,65
41318,97996,Production,758,1
41319,434,Image hot,612,82
41320,3920,Seat degree,830,19
41321,81194,Behavior,622,93
41322,14987,Past,779,90
41323,45541,Arrive,715,82
41324,59865,First show,301,91
41325,32454,Hit cause,942,30
41326,64401,Generation,303,18
41327,35147,Prevent,501,5
41328,55090,Also,722,13
41329,95991,Movement,159,88
41330,84643,Million,919,70
41331,86963,Every,289,72
41332,79386,Hope myself,768,50
41333,55838,Herself,725,98
41334,53242,Commercial,362,5
41335,7825,Science,908,28
41336,36012,Drop lot,905,77
41337,80693,Safe land,517,42
41338,68574,Ever spring,837,29
41339,37008,Break easy,570,71
41340,55513,Great,659,38
41341,33239,Growth hard,307,38
41342,70847,Would,719,79
41343,1193,Like charge,797,48
41344,75840,Think,834,28
41345,52411,Success job,914,68
41346,19087,Pay memory,291,22
41347,5365,Successful,476,74
41348,55482,Example,895,30
41349,55618,Them green,417,92
41350,552,Would kid,819,84
41351,56370,If report,895,51
41352,66635,Term behind,453,47
41353,78472,Century us,185,15
41354,59653,Store size,343,32
41355,83375,Girl,668,59
41356,32944,Day fill,167,12
41357,77715,Month send,470,80
41358,55395,Board build,541,84
41359,74261,TV general,450,12
41360,8153,Common,257,48
41361,97027,All,365,60
41362,25420,Cultural,954,3
41363,81463,Appear same,280,74
41364,82316,Notice,494,38
41365,56220,Once bill,673,27
41366,23053,Some allow,729,22
41367,99556,Against,885,29
41368,66363,Actually,285,68
41369,51679,Weight,916,14
41370,85601,Near low,617,39
41371,85679,History,183,47
41372,72463,Learn me,286,66
41373,30408,Almost,131,32
41374,76881,Participant,440,72
41375,8836,Detail,902,44
41376,61485,Heavy story,832,32
41377,74443,Deep drive,312,28
41378,77794,Just,681,93
41379,68496,Treatment,618,86
41380,49013,Generation,407,68
41381,7759,Situation,627,78
41382,55542,College,949,91
41383,7704,Figure,848,100
41384,58419,Detail,252,98
41385,44637,Range do,998,40
41386,99669,Parent new,715,97
41387,97677,Support,424,51
41388,43151,State admit,141,5
41389,14945,Law few,937,64
41390,99742,Six but,292,7
41391,73227,Help,409,12
41392,6653,Hundred,736,72
41393,53205,Write six,959,37
41394,67452,Sort,581,59
41395,75441,Laugh game,709,30
41396,22692,News,966,50
41397,45321,Wrong work,224,83
41398,88428,Level bad,404,38
41399,37170,Very him,964,82
41400,82495,Role for,979,75
41401,77489,Drive wear,242,33
41402,37615,Test,669,84
41403,83528,Since hour,649,12
41404,61007,Road common,314,95
41405,83613,Himself guy,662,98
41406,2274,Manager,994,53
41407,23455,Example yet,921,64
41408,11380,As offer,382,92
41409,96019,Will,730,20
41410,18773,Parent,927,15
41411,46859,Approach at,718,17
41412,26978,Likely,847,58
41413,9815,Charge,404,13
41414,20082,Really,753,23
41415,29722,Data stuff,742,19
41416,24523,Feeling,115,92
41417,28621,Product,813,1
41418,1642,Child,908,8
41419,6299,Campaign,782,2
41420,53539,North,412,29
41421,46745,Forward,943,73
41422,63156,Traditional,655,87
41423,54263,Do evening,278,69
41424,30408,Family care,818,4
41425,2392,Argue,916,54
41426,23029,Draw office,512,80
41427,15002,Year law,552,21
41428,86413,Fall yard,144,86
41429,31167,Factor,879,41
41430,52978,Together,151,60
41431,21991,Develop,703,17
41432,26208,After,639,50
41433,73345,Term,488,65
41434,40945,Every,440,80
41435,14942,Around show,914,48
41436,32618,Story house,751,88
41437,3824,Loss media,858,12
41438,89495,Among,764,12
41439,86960,Song,973,65
41440,18155,Specific,707,57
41441,4122,Body along,657,60
41442,86436,Yes person,393,47
41443,63598,Especially,472,27
41444,81901,Start blue,786,85
41445,84844,Meet,486,92
41446,22947,Popular bag,952,88
41447,54122,Above firm,129,14
41448,14519,Experience,245,63
41449,58813,Mention,421,40
41450,90068,Best admit,644,86
41451,74121,Shoulder,698,37
41452,87659,Address,168,98
41453,49321,Model loss,583,69
41454,75383,Then,648,47
41455,78055,Control,170,72
41456,85823,Probably,653,39
41457,21896,Sure much,479,91
41458,73686,Know born,442,34
41459,36240,Amount ok,345,69
41460,7282,Add rather,475,86
41461,80457,Focus most,605,86
41462,6617,Increase,147,47
41463,66065,Red,664,77
41464,67432,School,473,94
41465,62498,Common find,285,22
41466,81116,Situation,792,60
41467,8077,Tree,674,34
41468,69086,Player,481,15
41469,49221,Mouth,180,35
41470,81281,Might price,632,92
41471,74336,Entire,202,21
41472,19956,Most whose,464,67
41473,87463,Determine,319,50
41474,9792,Development,512,28
41475,18904,Operation,484,70
41476,5800,Fall,957,70
41477,38118,Safe travel,395,20
41478,30782,Deal firm,682,36
41479,76563,Role show,592,11
41480,98061,Reveal,763,32
41481,78328,Develop,581,69
41482,43127,Either,339,23
41483,12175,Course,892,57
41484,53234,Of along,414,29
41485,89521,Central,553,41
41486,78892,Wrong child,473,48
41487,4698,Rule hair,708,61
41488,58489,Within,335,72
41489,10243,Line cost,507,36
41490,62067,Just,839,78
41491,72668,Medical,789,51
41492,83227,Why clear,639,93
41493,83959,Away,902,17
41494,670,Ahead hair,372,71
41495,23932,System send,246,25
41496,25355,Member,107,81
41497,98686,Course,706,57
41498,3139,Difference,448,25
41499,76684,Thought,576,18
41500,24480,Laugh,486,74
41501,15441,Half,301,60
41502,94119,Summer set,440,52
41503,97277,Myself nor,968,84
41504,30998,Customer,658,77
41505,8233,Matter,935,91
41506,92005,Former,246,26
41507,12920,Morning,457,76
41508,88858,Stage its,799,67
41509,29890,Discover,666,86
41510,50361,Wait,784,34
41511,12787,Mean never,566,89
41512,6646,Maintain,410,42
41513,27530,Upon many,227,39
41514,10241,Artist,552,52
41515,18134,Seek,668,2
41516,6739,List their,382,25
41517,90275,Keep phone,754,23
41518,1524,Compare,419,50
41519,92487,Concern,396,63
41520,88219,Side many,110,83
41521,61820,Report,462,16
41522,79657,Already,576,92
41523,24996,Morning,722,44
41524,51731,Modern bill,321,4
41525,92944,Simple,102,85
41526,25070,Character,712,88
41527,73864,Stuff case,221,12
41528,60085,Data letter,404,74
41529,44037,Candidate,891,33
41530,64017,Skin,941,65
41531,36286,Better,900,63
41532,27666,Nation,133,75
41533,14169,Day art low,998,16
41534,63852,Conference,401,76
41535,4839,Series,463,10
41536,42687,Course all,797,54
41537,56673,Later,1002,12
41538,10290,Talk,416,14
41539,47492,Worker Mrs,184,65
41540,20835,Quite,390,61
41541,8058,From join,192,20
41542,81441,Upon more,841,33
41543,22478,Student,546,98
41544,62967,Energy,1000,4
41545,80646,Just,783,85
41546,67955,Create out,969,71
41547,68374,Yet million,949,52
41548,41340,Use guess,657,16
41549,31627,Simple task,150,94
41550,39478,Home moment,633,92
41551,14552,Sometimes,368,8
41552,12593,Want,611,69
41553,34959,Couple,849,68
41554,34807,Goal,735,64
41555,62260,Radio,708,14
41556,2872,Authority,252,58
41557,16739,Ten cover,949,7
41558,94521,Month,646,97
41559,8516,Collection,573,80
41560,87827,Huge same,981,32
41561,44949,Really whom,648,36
41562,40605,Positive,956,10
41563,4235,Knowledge,771,43
41564,89277,Piece red,898,93
41565,88544,Money still,657,42
41566,8046,Service,464,77
41567,3705,Easy for,645,12
41568,30254,Development,716,35
41569,10824,High street,465,70
41570,73156,Firm,283,52
41571,92679,Claim able,639,14
41572,36669,Over when,917,73
41573,66835,Building,873,10
41574,58690,Establish,111,82
41575,78439,Table put,300,90
41576,98352,Care sense,878,77
41577,46105,Executive,761,57
41578,41915,Hospital,808,82
41579,35424,Leader get,893,55
41580,85696,Record,446,76
41581,5492,Reality,685,41
41582,20222,Threat,311,43
41583,28816,Government,154,65
41584,24751,Side treat,161,94
41585,78690,Little,387,61
41586,29327,Answer,392,82
41587,28963,Current,925,99
41588,72790,Church ago,367,26
41589,83360,Trade,956,66
41590,21269,Pretty,560,2
41591,97123,Smile see,530,54
41592,59582,Ago south,792,38
41593,57440,Receive,481,27
41594,27338,Assume as,582,64
41595,52176,World thus,694,26
41596,38544,Interview,771,17
41597,12719,Role,273,22
41598,7177,Draw arrive,919,95
41599,18392,Around,171,87
41600,90143,Can course,855,96
41601,37991,Left floor,368,35
41602,82989,Large,518,72
41603,39495,Meeting,213,93
41604,50675,Type voice,962,77
41605,56735,Couple,315,33
41606,85486,Mother,809,49
41607,50306,However two,347,59
41608,71872,Throw sure,902,79
41609,72744,Toward,487,34
41610,51484,Member,699,84
41611,19638,Man role,673,56
41612,63293,Soldier dog,375,13
41613,21551,Rule,767,52
41614,37548,Morning,653,8
41615,4292,Available,738,3
41616,13060,Spring pay,409,31
41617,48589,Goal law,915,11
41618,19487,Information,180,25
41619,43002,Night Mr,728,33
41620,14742,Among read,757,97
41621,63600,And end how,599,56
41622,36638,Since,205,30
41623,48474,Rise friend,589,48
41624,7207,Arm expect,479,16
41625,93458,Second,644,23
41626,84219,Policy box,401,11
41627,68505,Same staff,557,97
41628,24195,It car rich,994,16
41629,80200,Partner,819,90
41630,30,Send,445,31
41631,22736,Eat six,987,67
41632,97694,Energy set,994,86
41633,25744,Bring,217,93
41634,60369,Health,508,72
41635,9673,Activity,183,80
41636,36454,Determine,424,96
41637,19851,Him,309,25
41638,27864,Blood this,850,65
41639,69161,Their home,620,3
41640,17085,Feel final,779,92
41641,26141,Perform,919,99
41642,88261,Near rather,169,62
41643,6251,Law room,536,3
41644,91791,Should,230,12
41645,10373,Else family,206,73
41646,43001,Maybe here,401,17
41647,59003,Hour,478,1
41648,51029,Season body,677,4
41649,41091,Seven,504,78
41650,55111,Amount,483,38
41651,81423,From,830,1
41652,40369,Including,841,26
41653,14192,Politics,107,13
41654,47359,Why single,792,65
41655,53924,Member,121,71
41656,3360,Cover work,479,20
41657,33735,Say prevent,184,9
41658,3338,Mother,485,52
41659,79160,Prove,269,89
41660,48107,Process,932,58
41661,70992,Picture,970,88
41662,29788,Might,567,8
41663,12566,Fast,203,59
41664,3886,And,595,98
41665,22734,High before,184,79
41666,10159,Major space,937,87
41667,8299,Official,749,47
41668,28669,Nation,469,38
41669,12449,Find,351,26
41670,2975,Couple well,295,20
41671,21996,Least,753,55
41672,6332,Explain,976,1
41673,2211,Avoid me,512,42
41674,52219,Tell glass,139,92
41675,2528,Some cover,407,7
41676,60342,Money blood,919,57
41677,26780,Law care,782,28
41678,97686,Score enter,881,15
41679,39833,Campaign,515,52
41680,22783,Possible,948,52
41681,73977,Try drug,658,79
41682,88712,Current,360,93
41683,23301,Task image,342,85
41684,61277,Place,798,58
41685,96408,Sure news,958,36
41686,30714,Size dream,447,28
41687,32856,Beyond,517,24
41688,32187,Well person,203,77
41689,95234,Bank,153,38
41690,39708,Beautiful,520,8
41691,78543,Other share,376,34
41692,57303,Type,976,30
41693,10743,Nor,312,94
41694,37326,Great,554,55
41695,6906,Design you,116,97
41696,31371,Up site,517,56
